,AUC,AP,HSIC,p_value,#0.05,cov_1
64,0.8316065120635021,0.8030323692813133,4.6705263e-06,0.9477053490466967,False,0.01795339211821556
65,0.8087452357969529,0.7969995638480565,9.146402e-06,0.6036659144751673,False,0.030043495818972588
66,0.8146606544109145,0.784796175024122,1.0144313e-05,0.09624848494000733,False,0.037255529314279556
67,0.8469300601396508,0.8377580443047344,9.133767e-06,0.47845639303040133,False,0.07772494107484818
68,0.8364589078874795,0.7946488546427661,5.943573e-06,0.7684523149467107,False,0.023163005709648132
69,0.858465909090909,0.8432432970752859,6.2150393e-06,0.7591624676639162,False,0.014497441239655018
70,0.8431492439184747,0.8439191820403719,1.01869155e-05,0.6545982767356786,False,0.0956442728638649
71,0.8287543252595155,0.7864416806266596,9.137601e-06,0.4694016087980083,False,0.013460912741720676
72,0.853704104190696,0.8287996522699635,9.055674e-06,0.9202310780892564,False,0.03902557119727135
73,0.8174472090503845,0.7819333446701997,5.9872295e-06,0.8520745638753894,False,0.019303882494568825
74,0.8293650793650794,0.7973415875047841,8.562234e-06,0.6452412416792216,False,0.12144522368907928
75,0.8440506275350932,0.7950375488028435,8.196491e-06,0.6681705560203041,False,0.036326050758361816
76,0.8332265653178008,0.781503703039197,7.388693e-06,0.6196376329326643,False,0.019170697778463364
77,0.8299866916028118,0.7898405606579942,3.678115e-06,0.8268237761767085,False,0.012048604898154736
78,0.8408124466656345,0.8208297101598081,3.883211e-06,0.9220479798932606,False,0.030519604682922363
79,0.8598220980044986,0.8171779556226655,6.4751825e-06,0.6415191500174907,False,0.013822783716022968
80,0.8577648266407645,0.8241736113528698,8.630877e-06,0.6256774673927745,False,0.017604272812604904
81,0.8745377124369487,0.8515285756494774,8.045608e-06,0.7016373534023278,False,0.04217904806137085
82,0.8131612048246896,0.7766076340819343,7.451421e-06,0.6839309418449502,False,0.03202826529741287
83,0.8451133207919017,0.8384160928450902,1.6430542e-05,0.45666203344652967,False,0.04757612943649292
84,0.8523116324491107,0.8081158814043583,7.156125e-06,0.7787843390384152,False,0.04694592207670212
85,0.8385922931957944,0.8178008559914203,4.405356e-06,0.8221072532918302,False,0.017600443214178085
86,0.8598295361001,0.8311935362400537,1.759347e-05,0.22761950488849964,False,0.06410131603479385
87,0.8404815051020409,0.8006778641660863,1.4277136e-05,0.5932663558765485,False,0.059270549565553665
88,0.8297675140623859,0.8029096267265915,7.814608e-06,0.7446544580204901,False,0.013585376553237438
89,0.817491920590951,0.7829776710400165,1.1708698e-05,0.5313886434334603,False,0.04119329899549484
