,AUC,AP,HSIC,p_value,#0.05,cov_1
81,0.8380736737848933,0.8294448207707361,2.1072617e-06,0.8850709033078777,False,0.007077473681420088
82,0.7871802009839268,0.7316285531524432,1.355972e-06,0.6511683141279246,False,0.010237205773591995
83,0.8527906976744186,0.8390727651493378,2.9671126e-06,0.6766202479999233,False,0.0176134891808033
84,0.7833798225241102,0.7830055476140257,1.8877203e-07,0.26334379979342737,False,0.06906106323003769
85,0.8477572942371896,0.835453124485928,3.8585085e-06,0.5059382391847733,False,0.03278636559844017
86,0.8620986250923881,0.8471145469176413,5.7108974e-07,0.9644154794749796,False,0.002944326726719737
87,0.8490453377120759,0.8330964732057626,5.958377e-06,0.7126562609820313,False,0.12054754793643951
88,0.8125377369882865,0.7975319754041097,3.3857284e-06,0.7654082068868564,False,0.007893512025475502
89,0.8039771330493587,0.7738278495401433,7.911172e-07,0.4807605809807146,False,0.0015682110097259283
90,0.8486366292527073,0.8100582812496271,3.011045e-06,0.8845423822474616,False,0.03308543562889099
91,0.8655815477201582,0.8370637172719925,6.678279e-06,0.18977867588717523,False,0.016015680506825447
92,0.8506614355414718,0.8504490207780706,6.7602705e-06,0.6006935451769813,False,0.0421159602701664
93,0.843482905982906,0.8299083712315509,7.722017e-06,0.5920118534852143,False,0.024744177237153053
94,0.8579654510556621,0.8482799247836822,3.4578038e-06,0.8483227113758004,False,0.022692924365401268
95,0.8129673356946084,0.74805407126854,1.6714274e-07,0.8380752878676946,False,0.010039995424449444
96,0.7903398149098395,0.7765034552358987,9.648757e-07,0.9026396221615388,False,0.01503598503768444
97,0.830864031596034,0.8060408315963994,6.70717e-07,0.7897299388509504,False,0.0267714224755764
98,0.8596125533321316,0.8221166213040583,1.3003635e-05,0.5242645811553974,False,0.0348564051091671
99,0.8524645243714768,0.8391709245230979,6.1195356e-06,0.6335734864230985,False,0.023360857740044594
