,AUC,AP,HSIC,p_value,#0.05,cov_1,delta,k
529,0.849178477826697,0.8361100641941486,4.1576735e-05,0.19815837347648763,False,0.099885493516922,500,75
530,0.8578428824922599,0.8519423030402566,1.2975559e-05,0.22546248746854494,False,0.06536518037319183,1000,75
531,0.8524823853469847,0.8371048550419813,4.3318937e-06,0.8566653178093189,False,0.018478015437722206,2000,75
532,0.8979659265667052,0.8888822235083105,0.020536039,8.041393103540245e-113,True,0.7333699464797974,0,76
533,0.8671905036524413,0.8455986866719739,0.001785217,2.5727875394151755e-21,True,0.35534796118736267,10,76
534,0.8511149557862361,0.818045199642269,0.00015115102,0.015611445337267296,True,0.13406842947006226,100,76
535,0.8487721068819685,0.8301505425284675,8.450833e-05,0.139787921491415,False,0.11633753776550293,200,76
536,0.831441032295271,0.8305590591474405,2.0859543e-05,0.029629777772590928,True,0.08264078944921494,500,76
537,0.83236014994233,0.8099916090470201,7.388995e-06,0.49533891444638034,False,0.0723031759262085,1000,76
538,0.8029003267973857,0.788013546725767,3.305757e-06,0.25537970629980405,False,0.01998753286898136,2000,76
539,0.9064135118498,0.8942960937667198,0.018653767,3.3664607422472054e-106,True,0.7595962882041931,0,77
540,0.8911684364419821,0.8802732044917708,0.0019257615,2.1982139329454093e-24,True,0.360153466463089,10,77
541,0.8648766928285626,0.8466466731138951,0.00014829004,0.0015227661798995315,True,0.12595772743225098,100,77
542,0.8703976223453371,0.8570826873659592,5.1405896e-05,0.15620733063978248,False,0.06656664609909058,200,77
543,0.8468182517697753,0.8147153562758394,3.7380036e-05,0.2091697529292238,False,0.10009972751140594,500,77
544,0.8518101723607264,0.8272408804568603,7.2362936e-06,0.7872696687240432,False,0.03749149665236473,1000,77
545,0.8251385041551247,0.7720195190297161,8.991957e-07,0.19775498198920627,False,0.08017601817846298,2000,77
546,0.9010711193796165,0.8857217437289244,0.018872436,5.600287706653229e-106,True,0.7281813025474548,0,78
547,0.8876061448912302,0.864415965393676,0.0020353117,1.0121748003640983e-18,True,0.2738984227180481,10,78
548,0.8377525833962681,0.790786807264356,9.060233e-05,0.011864929369413505,True,0.0922437235713005,100,78
549,0.8455442170605463,0.8112155553568954,3.2392407e-05,0.6183905289608727,False,0.0887933075428009,200,78
550,0.8625642395328703,0.8299627545728161,1.3390652e-05,0.8455156695818684,False,0.04808736592531204,500,78
551,0.8633332719335408,0.84727424079988,5.7023535e-06,0.9485463526770249,False,0.020705996081233025,1000,78
552,0.8521063198806388,0.8117252319088256,2.3072614e-06,0.9788478945561653,False,0.019937358796596527,2000,78
553,0.9004076317466722,0.8942606967789031,0.030080132,1.2648814623088993e-146,True,0.7370803356170654,0,79
554,0.8653439650784771,0.8457770780042837,0.0018719705,1.0768087813827932e-23,True,0.32005083560943604,10,79
555,0.8283177968627488,0.7965823951820113,0.00011195713,0.011280228104072407,True,0.07589797675609589,100,79
556,0.8335312647588828,0.7821686686707152,6.832662e-05,0.0814444169393191,False,0.06186915189027786,200,79
557,0.8396434483169715,0.816732937857234,1.1454141e-05,0.5730321820400268,False,0.047459643334150314,500,79
558,0.8242414793960263,0.7970747101997957,6.609087e-06,0.6523640553701303,False,0.12137895077466965,1000,79
559,0.8458014847149558,0.8206583845065363,3.3155227e-06,0.7610788433916627,False,0.034661270678043365,2000,79
560,0.8929511176215278,0.888435806460533,0.024438446,2.756704070838156e-132,True,0.6821033358573914,0,80
561,0.8570760091145834,0.8311749236843002,0.0014016372,8.802650223548971e-17,True,0.25579217076301575,10,80
562,0.8580593532986112,0.811701131403567,0.00010760838,0.05946710093737627,False,0.10846924036741257,100,80
563,0.85076904296875,0.8163015412069393,6.598769e-05,0.1827558246973919,False,0.07413190603256226,200,80
564,0.8371107313368056,0.8155781650845525,2.1413767e-05,0.43329014016462775,False,0.05186194181442261,500,80
565,0.8446587456597222,0.8150715364331953,1.1780897e-05,0.6363475273667338,False,0.09652485698461533,1000,80
566,0.8547837999131945,0.8086029691266915,4.1401167e-06,0.8525703517705332,False,0.017497282475233078,2000,80
567,0.8843094820658923,0.8573189070260732,0.02621681,1.424422978591088e-135,True,0.781097948551178,0,81
568,0.833347030462415,0.8035352449869235,0.0019215964,4.317441241821709e-24,True,0.3947075605392456,10,81
569,0.8530526335013514,0.8201672943265983,0.00013908792,0.004851330067200048,True,0.08059091120958328,100,81
570,0.8380542771568413,0.804203847748438,4.7767207e-05,0.11072010627192352,False,0.08062033355236053,200,81
571,0.8407617430053328,0.8185096598537933,2.0990783e-05,0.35495588639250275,False,0.04394061490893364,500,81
572,0.8267815399225655,0.7827422272492125,9.102566e-06,0.48707459161132527,False,0.0226273275911808,1000,81
573,0.8110161443494777,0.7747942167104311,3.5976104e-06,0.8082342295297793,False,0.051964182406663895,2000,81
574,0.8788306304331945,0.8540717257328083,0.016335072,7.357080763999522e-88,True,0.5329759120941162,0,82
575,0.8631611147636788,0.8469831534717001,0.0027262138,3.2332486613104093e-13,True,0.3183651864528656,10,82
576,0.8274481335378772,0.7909510580134562,0.00010791926,0.05515784290389224,False,0.08775357902050018,100,82
577,0.8520162174008329,0.8334604965895603,6.428815e-05,0.15912495273083097,False,0.07018926739692688,200,82
578,0.8133492220030681,0.7756710304397242,1.1891278e-05,0.40024323536222994,False,0.05221667140722275,500,82
579,0.8026152385126744,0.7797926933027503,6.3098205e-06,0.8711416165851874,False,0.017468946054577827,1000,82
580,0.8327945795894514,0.7991168824336661,1.9104737e-06,0.7726568976033187,False,0.027929086238145828,2000,82
581,0.8788356734408976,0.8512245843675379,0.029600011,3.866093396727823e-141,True,0.6388875246047974,0,83
582,0.8712582888131225,0.8518644829769653,0.0015468064,5.42098385940144e-22,True,0.29021650552749634,10,83
583,0.8395661628500095,0.7998372781586639,0.00010306274,0.0008035308590543491,True,0.04592593014240265,100,83
584,0.8403983999570459,0.8060726581089868,9.111099e-05,0.0024678519619745634,True,0.10868476331233978,200,83
585,0.8350828210153293,0.7945357489709599,2.0909587e-05,0.17317109847837964,False,0.056563712656497955,500,83
586,0.8113372171064996,0.7852747050110498,6.2645818e-06,0.773847075675391,False,0.017326191067695618,1000,83
587,0.8194985100271149,0.7959786790158949,3.2549428e-06,0.2970818391611328,False,0.12262960523366928,2000,83
588,0.8594591460743642,0.8221012080042271,0.019558068,8.716300466708565e-120,True,0.592377245426178,0,84
589,0.8368548532556881,0.8260938770534711,0.0016450258,1.084533326708801e-21,True,0.29967543482780457,10,84
590,0.8108428457316602,0.7798452531540405,8.377371e-05,0.021365566773625187,True,0.0417444072663784,100,84
591,0.8155002705557989,0.7985648190618003,4.967664e-05,0.08147444479967698,False,0.027406776323914528,200,84
592,0.8210659898477156,0.7937247530777988,1.6128764e-05,0.5169495866192944,False,0.15142112970352173,500,84
593,0.831572573372156,0.8124242562661376,4.959492e-06,0.6991872863825286,False,0.010194712318480015,1000,84
594,0.7767012806307815,0.7553579648511939,2.5594288e-06,0.9044100945469937,False,0.005386095494031906,2000,84
595,0.8908202311536859,0.8807135976421921,0.017766908,1.3433226401299876e-101,True,0.5474101901054382,0,85
596,0.8522100166597251,0.8233557359244217,0.00206325,4.710592670708485e-33,True,0.3295959532260895,10,85
597,0.8295371720116619,0.8039713971688052,9.6196374e-05,0.005205611275998908,True,0.09798324853181839,100,85
598,0.8233548521449394,0.795500276430538,5.0312185e-05,0.016648696177854118,True,0.07897038012742996,200,85
599,0.8562513015410246,0.8295553854620227,2.7552614e-05,0.13599520185665653,False,0.09321092814207077,500,85
600,0.8260620574760517,0.7694387137046368,8.562263e-06,0.5024666214370974,False,0.039942048490047455,1000,85
601,0.809747240733028,0.7669139467821139,2.5759582e-06,0.7883040756238608,False,0.06361213326454163,2000,85
602,0.9099874484489869,0.9103767998455645,0.01556961,3.86803814288944e-78,True,0.5980077981948853,0,86
603,0.8890736303323716,0.8758754528275765,0.0016576619,3.8594340084972074e-13,True,0.3627694845199585,10,86
604,0.8702463038127374,0.8262122366841524,0.000120462486,0.1135440060169066,False,0.09147457778453827,100,86
605,0.836324514646193,0.7996908579044032,5.1554038e-05,0.3117894352679869,False,0.0655905157327652,200,86
606,0.8630902896637164,0.8256714502056828,2.629298e-05,0.537095679913135,False,0.04237759858369827,500,86
607,0.8485609184909885,0.8162967494945534,7.93688e-06,0.8823266726801392,False,0.016544796526432037,1000,86
608,0.8515385158741801,0.8205953469836933,2.8140435e-06,0.9226987398360752,False,0.006691915914416313,2000,86
609,0.8943421316022762,0.8727202730303735,0.026133757,3.090535201701567e-129,True,0.7848153710365295,0,87
610,0.8741814178272184,0.8347276138667771,0.0020208687,6.828387413705227e-23,True,0.31816935539245605,10,87
611,0.8406517200949413,0.8290725346474503,9.532161e-05,0.05442169124227947,False,0.08238671720027924,100,87
612,0.8439188995967857,0.8291833170741714,3.4334993e-05,0.22646088926143723,False,0.13413508236408234,200,87
613,0.8345391632588864,0.8017852329531648,1.4565985e-05,0.6898327558955716,False,0.007742576766759157,500,87
614,0.8016814893191112,0.7520414678459296,6.206477e-06,0.7261554639080419,False,0.013887433335185051,1000,87
615,0.8396436844061884,0.8058675361408981,3.8377607e-06,0.869047012932906,False,0.014870847575366497,2000,87
616,0.8838163900582249,0.8723290850005982,0.018919721,7.419997052392342e-115,True,0.6661043167114258,0,88
617,0.8742036418767439,0.8591095360427117,0.0018202746,5.1101925274223556e-17,True,0.2931463420391083,10,88
618,0.8371397235528458,0.806935346388941,0.0001268968,0.08741893068838247,False,0.10455096513032913,100,88
619,0.83622441573523,0.8092622255850983,7.034594e-05,0.2709735148109547,False,0.07522241026163101,200,88
620,0.8290713053015274,0.8120974977149826,2.2958911e-05,0.6465039547577183,False,0.0425175316631794,500,88
621,0.8151199174206869,0.7836296754094112,6.25217e-06,0.8474737138952928,False,0.02378103882074356,1000,88
622,0.7768705343462203,0.7400783261461548,2.203546e-06,0.4213402968292477,False,0.05057092383503914,2000,88
623,0.9164627257485977,0.9097254009635717,0.034605164,1.549750650036108e-187,True,0.7937985062599182,0,89
624,0.899170292587969,0.8813423543279253,0.0020501013,5.025884888779956e-18,True,0.25722989439964294,10,89
625,0.8680900260539327,0.8346173992468706,0.00015019077,0.04419359888697119,True,0.0685349777340889,100,89
626,0.8731196537560812,0.8563030539103031,4.03189e-05,0.5094053516741306,False,0.041099172085523605,200,89
627,0.8450136857256729,0.7986350752309574,1.0319051e-05,0.6795887186790515,False,0.04097205772995949,500,89
628,0.8475449685607097,0.8058265454204849,1.038095e-05,0.8802542119970205,False,0.0048581198789179325,1000,89
629,0.8441671799500002,0.8097032323625675,3.624807e-06,0.8426491822805546,False,0.0366133414208889,2000,89
630,0.9032518163710932,0.8883441340022844,0.02737204,5.226376693814586e-139,True,0.6867894530296326,0,90
631,0.8694392022349973,0.8449761359054837,0.0013857536,8.632426744247093e-23,True,0.2517625391483307,10,90
632,0.8498873348704026,0.8148080632636245,6.5798005e-05,0.051012861437143224,False,0.043292708694934845,100,90
633,0.8665016278694742,0.8380998499758816,3.5049517e-05,0.18838670293907112,False,0.030523978173732758,200,90
634,0.8485972428641786,0.8118646157927913,1.1282706e-05,0.5447835211300041,False,0.01812692917883396,500,90
635,0.8667282656543512,0.8414057578211932,1.0092318e-05,0.5556720031337954,False,0.05244828760623932,1000,90
636,0.8004410719967224,0.7619330868968813,6.188839e-06,0.571773272924473,False,0.04771091416478157,2000,90
637,0.9006060481972114,0.8942258214642242,0.017507598,2.8802709453452463e-100,True,0.8164657950401306,0,91
638,0.8771319178558997,0.8518422420404587,0.0022689272,3.5731072740428483e-19,True,0.3323185443878174,10,91
639,0.8284074855142195,0.8038419905959717,0.00010297045,0.035874115488983886,True,0.15221960842609406,100,91
640,0.8598718289961303,0.8233484144859178,4.5131957e-05,0.15685485193882667,False,0.10807166248559952,200,91
641,0.8127904834053357,0.7703201706226451,1.4120561e-05,0.5449102216834091,False,0.058256156742572784,500,91
642,0.8414088573125038,0.8353253779859608,8.129525e-06,0.17729662822999787,False,0.16869351267814636,1000,91
643,0.7936569685305378,0.7505000787896777,2.8030713e-06,0.6968902441621383,False,0.025075143203139305,2000,91
644,0.9160692617623656,0.9011960845500275,0.015244481,1.3070014978339906e-90,True,0.6204254031181335,0,92
645,0.8926579507361492,0.882048796796189,0.0018705684,5.63187670390614e-18,True,0.30693161487579346,10,92
646,0.8547576954513212,0.8446749105974052,7.272938e-05,0.15440867247705017,False,0.10268348455429077,100,92
647,0.8583871327805163,0.8357354804565146,3.6813493e-05,0.5211566948809341,False,0.05484295263886452,200,92
648,0.8539547544548822,0.8139277257869078,1.3817312e-05,0.8190707809612607,False,0.045706599950790405,500,92
649,0.8608571665184406,0.8568330540175191,7.85658e-06,0.9112875044224736,False,0.020691586658358574,1000,92
650,0.8407224308588589,0.8161348869994277,3.4054904e-06,0.9631080704470953,False,0.01955137960612774,2000,92
651,0.9068405139833712,0.8958949234665138,0.015213731,1.3341521328525339e-100,True,0.7662234902381897,0,93
652,0.8639298311917358,0.8557448415902538,0.0024741946,2.9485604092827853e-15,True,0.36105430126190186,10,93
653,0.8572255291005292,0.826266632220269,0.00010130998,0.2674616240227322,False,0.08742804825305939,100,93
654,0.8636700050390527,0.8526063095917609,3.7884925e-05,0.5747867179716204,False,0.05275198444724083,200,93
655,0.86381960191484,0.8432935891234926,9.3073795e-06,0.937908979352825,False,0.01946297287940979,500,93
656,0.8283612055933485,0.7986168022177369,8.230244e-06,0.9444046296729083,False,0.01735609956085682,1000,93
657,0.804980788611741,0.7847444584259919,1.9673632e-06,0.7503027240041807,False,0.009401237592101097,2000,93
658,0.8649467455621302,0.8456695740377961,0.019505817,3.747696134942893e-101,True,0.767275333404541,0,94
659,0.8908781065088758,0.8935360006962532,0.0031281903,7.1289266641996225e-37,True,0.3929528594017029,10,94
660,0.839839053254438,0.8218683514040291,0.00015465112,3.1575010931546326e-05,True,0.1872161626815796,100,94
661,0.8353230769230768,0.8071301739897732,9.3892755e-05,0.00044698095084110695,True,0.14434145390987396,200,94
662,0.83861775147929,0.8247573697589922,2.3629233e-05,0.05281724953162205,False,0.10961402952671051,500,94
663,0.8229112426035503,0.7966004893942938,6.927721e-06,0.2937958138542094,False,0.020399291068315506,1000,94
664,0.8181301775147929,0.790722189111214,4.340992e-06,0.2822183007712782,False,0.03906581550836563,2000,94
665,0.8629986947910296,0.8451657862075493,0.021487487,6.067672403426801e-122,True,0.7875093221664429,0,95
666,0.8544372541324011,0.8090933194395483,0.001858927,9.282897492983381e-17,True,0.300942599773407,10,95
667,0.8297569390567812,0.8093378563656458,0.00020393143,0.006161369368810067,True,0.13659259676933289,100,95
668,0.8377159755752503,0.8176484215407218,9.527145e-05,0.0894050669900703,False,0.06931721419095993,200,95
669,0.833197944524055,0.8275848170902476,2.7679736e-05,0.3260351814425976,False,0.03035537339746952,500,95
670,0.7844123365066037,0.7521139504413141,1.47084e-05,0.5212885888545569,False,0.019601359963417053,1000,95
671,0.809685928386926,0.8064641803163808,4.7698963e-06,0.8541648198658285,False,0.03673325479030609,2000,95
672,0.8737375052061642,0.8570643543656264,0.025427112,6.121316159545415e-129,True,0.8983843326568604,0,96
673,0.8780781445231154,0.8752197387223128,0.0019155203,1.828832056503554e-16,True,0.2511522173881531,10,96
674,0.838524312786339,0.8192185532828216,0.00014288432,0.09466770524185628,False,0.08823961764574051,100,96
675,0.8332595793419408,0.8104741177757804,5.0816103e-05,0.4449777449982114,False,0.06265692412853241,200,96
676,0.828411339025406,0.8106630435839505,1.9638866e-05,0.7738805529491345,False,0.042446691542863846,500,96
677,0.8376392648896294,0.8027300892404925,7.188174e-06,0.937049547644644,False,0.01359369233250618,1000,96
678,0.818643273635985,0.7882533738721513,4.2221454e-06,0.9626638435408398,False,0.018778100609779358,2000,96
679,0.8927795722878148,0.8682651432774602,0.016342163,5.312302724658472e-91,True,0.589650571346283,0,97
680,0.8526815549120071,0.8431232651486107,0.0013554781,7.033872529742206e-25,True,0.2843598425388336,10,97
681,0.8203942971708621,0.7800740419537893,9.796156e-05,0.002323341206849209,True,0.09022070467472076,100,97
682,0.8563989752728892,0.8372588728731589,4.7156387e-05,0.04822532569775079,True,0.06672455370426178,200,97
683,0.8619820672755625,0.8385451091148763,1.9055084e-05,0.30030751518688337,False,0.03047903999686241,500,97
684,0.8287619737135219,0.8171494414963346,1.2604262e-05,0.18566376702320941,False,0.06418107450008392,1000,97
685,0.8221625083537536,0.8008463292957475,4.6057276e-06,0.7098080006932139,False,0.009241078048944473,2000,97
686,0.8770585258896947,0.8564109596511139,0.0217378,6.06444851232869e-109,True,0.788261890411377,0,98
687,0.8587890032045876,0.8371361804793337,0.0017581121,3.1346081764734246e-22,True,0.2877488434314728,10,98
688,0.8093236633496375,0.7893504910238948,8.807991e-05,0.0037080852135139724,True,0.07355109602212906,100,98
689,0.8408837915331422,0.8153494177554359,6.1407736e-05,0.10897333273156963,False,0.05415213108062744,200,98
690,0.8396019564850733,0.8223974315695458,2.0410473e-05,0.4732469068859978,False,0.04174254462122917,500,98
691,0.8287873165795244,0.8048935589758494,8.441424e-06,0.6709866583983335,False,0.01170191541314125,1000,98
692,0.8240175409006577,0.7967965016692082,3.1227466e-06,0.8750645359030085,False,0.015871521085500717,2000,98
693,0.9097914187983344,0.8768338751479322,0.019380681,6.542694465727119e-101,True,0.8697282671928406,0,99
694,0.8693021267102915,0.8514375649943466,0.0027083657,1.9245193998266635e-39,True,0.44391393661499023,10,99
695,0.8442705234979179,0.8093952877126399,0.00020846236,4.329730117808081e-06,True,0.17121967673301697,100,99
696,0.8571999553837002,0.8388737959274558,5.0015824e-05,0.05405092762087435,False,0.07537724822759628,200,99
697,0.8485462522308149,0.8052314230480353,1.8476961e-05,0.34233918336211927,False,0.056694794446229935,500,99
698,0.8451535544318858,0.8184295217241655,6.8120567e-06,0.6567526903487744,False,0.02679644525051117,1000,99
699,0.8589753123140987,0.8372737780560541,2.6012574e-06,0.8021921425065577,False,0.015444166958332062,2000,99
