,AUC,AP,AUC2,AP2,AUC3,AP3,HSIC,p_value,#0.05,cor2,Z_dim
40,0.853668877782725,0.8454842515634013,0.7271817732804804,0.7332609630728587,0.755562872810628,0.7463290618885435,0.0001699235726846382,1.9532790437669536e-41,True,0.08187073469161987,5
41,0.8483231864055224,0.8419221144697547,0.697217598097503,0.6917306467383787,0.719001189060642,0.7070791458369362,0.00019960009376518428,4.428872767819098e-49,True,0.13077273964881897,5
42,0.8615340922339638,0.8565128339596196,0.73508060837493,0.7282811915884236,0.7774635405127137,0.7732924292864277,0.00017398102500010282,1.0250699407515549e-41,True,0.07332180440425873,5
43,0.8512594589612936,0.8444299751613102,0.7006847291273237,0.6909170602708041,0.7236417826081372,0.7043698610721576,0.00017511674377601594,5.568608813641397e-42,True,0.06972753256559372,5
44,0.8564068605298018,0.8480083778229507,0.6794316093646986,0.6803214897032193,0.7297339000406795,0.7403402066239917,0.00017381305224262178,8.225242485956466e-41,True,0.05423370748758316,5
45,0.859423329532168,0.854414450104529,0.7052555934826772,0.7052379247000549,0.724672130014787,0.7139198781606517,0.00016748196503613144,1.1045047678569418e-39,True,0.07941137999296188,5
46,0.8535788490130479,0.8455601756904565,0.7349715396362626,0.7199511623465239,0.7549285020130501,0.7398345949630938,0.0001613157510291785,1.1122468101618739e-36,True,0.07901298254728317,5
47,0.8551879689229747,0.8499418306261795,0.7225161505903318,0.7139242168871962,0.7330558030741812,0.7387275911572697,0.00015546580834779888,8.98793855788787e-39,True,0.061207547783851624,5
48,0.8454237559141062,0.8436821803176843,0.70317065376187,0.6947689089418343,0.7313960920379838,0.7101882404122757,0.0001552314788568765,3.982827028928015e-38,True,0.07601483166217804,5
49,0.8490646024154982,0.8405343987705873,0.6935460100443266,0.6847514602922328,0.7153691800156448,0.6987931824280416,0.00015989824896678329,1.0191490677803669e-38,True,0.05660704895853996,5
50,0.8534903247942208,0.8459704152620685,0.7344751644713771,0.71696618119409,0.7549692098360197,0.742352253935119,0.00015983721823431551,1.2564128396884134e-37,True,0.08096449077129364,6
51,0.856621256249993,0.8493788180688453,0.7265496780709505,0.7264837994123979,0.752205810153039,0.7601281372387065,0.00016125488036777824,1.4028832517215252e-38,True,0.055158521980047226,6
52,0.8503356702912834,0.8460425204350086,0.6963348411159859,0.6840946133207051,0.7228514097200966,0.7135046226012154,0.0001373986597172916,2.3966005816368325e-34,True,0.07350379973649979,6
53,0.8545742787316469,0.8495121845583748,0.7102669295114284,0.7015112103862364,0.7451515797325378,0.7291303625964995,0.00017616890545468777,1.3776649595014658e-39,True,0.09009375423192978,6
54,0.8534367217002867,0.8479039085707012,0.7399450231481481,0.736098652364577,0.7450327932098766,0.7274630081157596,0.00018015863315667957,2.263815406188457e-42,True,0.07628088444471359,6
55,0.85625164751094,0.848866075891697,0.7088017475624699,0.7129717323812045,0.7457909318557197,0.7286515692017986,0.00017880792438518256,2.2266603630648623e-42,True,0.09051389247179031,6
56,0.8606193364209012,0.8529213406852052,0.7343551862111418,0.7238447249548585,0.7499907663896583,0.7332733536921374,0.00017150447820313275,1.2046762735244847e-41,True,0.06965063512325287,6
57,0.8528251412112577,0.8458339869056711,0.7645847701732321,0.7822272842510553,0.7599091241023976,0.7629963023626842,0.00015637394972145557,2.052047947489603e-37,True,0.08020708709955215,6
58,0.851472316819546,0.8470686619422884,0.7125617647415898,0.7176853804721701,0.7276402530078063,0.7363593817278248,0.00017085173749364913,8.326599469420545e-42,True,0.08436897397041321,6
59,0.8546522266797395,0.8472742660457522,0.7478743801652892,0.7603461270078617,0.7828231404958677,0.7917305654502149,0.00016143798711709678,2.833807273129761e-38,True,0.091074138879776,6
60,0.8586109942138639,0.8532347819510506,0.7214712467523139,0.7204415259307022,0.7474168173273786,0.7290031191182172,0.00016367281205020845,1.8667198510385182e-39,True,0.08316753059625626,7
61,0.852115004313786,0.8444571263393618,0.718161865569273,0.7060982876583554,0.738477366255144,0.7066462448514474,0.00015240913489833474,4.477452406018299e-36,True,0.08428453654050827,7
62,0.850321307660107,0.840745627324691,0.7268343253852695,0.7512219183325913,0.7556290696455403,0.762947028687023,0.0001648627658141777,1.678757555922359e-39,True,0.08580721914768219,7
